5760000,  5575, -2692,  1926,  6524, -2577,  -935,  -421,  1514,11111001, 0000705370,0177031941,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000705370,  5575,0000000000,
5940000,  5575, -2692,  1926,  6523, -2577,  -935,  -422,  1515,11111001, 0000045890,0176828841,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000045890,  5575,0000000000,
6120000,  5575, -2692,  1926,  6523, -2578,  -936,  -422,  1514,11111001, 0000025940,0176645064,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000025940,  5575,0000000000,
6300000,  5575, -2692,  1926,  6524, -2578,  -936,  -422,  1515,11111001, 0000000000,0176532606,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5575,0000000000,
6480000,  5575, -2692,  1926,  6524, -2578,  -935,  -423,  1516,11111001, 0000022940,0176391813,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000022940,  5575,0000000000,
6660000,  5575, -2692,  1926,  6523, -2578,  -935,  -421,  1515,11111001, 0000000000,0176273136,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5575,0000000000,
6840000,  5575, -2692,  1926,  6525, -2579,  -935,  -421,  1514,11111001, 0000023940,0176189262,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000023940,  5575,0000000000,
7020000,  5575, -2692,  1926,  6525, -2578,  -935,  -422,  1517,11111001, 0000000000,0176119722,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5575,0000000000,
7200000,  5575, -2692,  1926,  6524, -2579,  -934,  -421,  1515,11111001, 0000078810,0176003872,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000078810,  5575,0000000000,
7380000,  5575, -2692,  1926,  6524, -2578,  -936,  -422,  1515,11111001, 0000594630,0175893825,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000594630,  5575,0000000000,
7560000,  5575, -2692,  1926,  6524, -2578,  -935,  -422,  1516,11111001, 0000299310,0175847997,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000299310,  5575,0000000000,
7740000,  5575, -2692,  1926,  6525, -2578,  -935,  -422,  1515,11111001, 0000099770,0175786838,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000099770,  5575,0000000000,
7920000,  5575, -2692,  1926,  6524, -2579,  -935,  -422,  1515,11111001, 0000008970,0175689246,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000008970,  5575,0000000000,
8100000,  5575, -2692,  1926,  6525, -2578,  -936,  -422,  1515,11111001, 0000020950,0175580645,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000020950,  5575,0000000000,
8280000,  5575, -2692,  1926,  6524, -2579,  -936,  -422,  1514,11111001, 0000011970,0175452507,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000011970,  5575,0000000000,
8460000,  5578, -2692,  1926,  6524, -2578,  -934,  -421,  1516,11111001, 0000000000,0175415060,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5578,0000000000,
8640000,  5580, -2692,  1926,  6525, -2575,  -931,  -417,  1519,11111001, 0000000000,0175415060,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5580,0000000000,
8820000,  5578, -2692,  1926,  6524, -2576,  -934,  -420,  1516,11111001, 0000000000,0175415060,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5578,0000000000,
9000000,  5575, -2692,  1926,  6524, -2579,  -935,  -422,  1515,11111001, 0000059860,0175337871,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000059860,  5575,0000000000,
9180000,  5575, -2692,  1926,  6524, -2577,  -935,  -422,  1516,11111001, 0000658480,0175293406,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000658480,  5575,0000000000,
9360000,  5575, -2692,  1926,  6525, -2578,  -935,  -421,  1516,11111001, 0000000000,0175169558,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5575,0000000000,
9540000,  5575, -2692,  1926,  6525, -2578,  -935,  -422,  1515,11111001, 0002155040,0175125842,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0002155040,  5575,0000000000,
9720000,  5575, -2692,  1926,  6524, -2579,  -935,  -422,  1516,11111001, 0000023940,0175090539,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000023940,  5575,0000000000,
9900000,  5575, -2692,  1926,  6525, -2579,  -937,  -423,  1515,11111001,-0000019950,0175053608,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N,-0000019950,  5575,0000000000,
10080000,  5575, -2692,  1926,  6524, -2578,  -934,  -421,  1516,11111001, 0000000000,0175016210,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5575,0000000000,
10260000,  5578, -2692,  1926,  6524, -2578,  -934,  -422,  1517,11111001, 0000000000,0174974905,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5578,0000000000,
10440000,  5575, -2692,  1926,  6524, -2579,  -935,  -422,  1516,11111001, 0000081810,0174949514,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000081810,  5575,0000000000,
10620000,  5575, -2692,  1926,  6524, -2579,  -935,  -422,  1515,11111001, 0000000000,0174897666,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5575,0000000000,
10800000,  5575, -2692,  1926,  6525, -2577,  -934,  -421,  1516,11111001, 0000015960,0174895322,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000015960,  5575,0000000000,
10980000,  5575, -2692,  1926,  6524, -2579,  -936,  -422,  1516,11111001, 0000000000,0174875601,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5575,0000000000,
11160000,  5575, -2692,  1926,  6526, -2579,  -935,  -422,  1515,11111001, 0000019950,0174834312,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000019950,  5575,0000000000,
11340000,  5575, -2692,  1926,  6525, -2578,  -935,  -422,  1516,11111001, 0000011970,0174802951,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000011970,  5575,0000000000,
11520000,  5575, -2692,  1926,  6525, -2579,  -936,  -422,  1515,11111001, 0000000000,0174784360,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5575,0000000000,
11700000,  5575, -2692,  1926,  6525, -2577,  -935,  -422,  1516,11111001, 0000000000,0174779555,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5575,0000000000,
11880000,  5575, -2692,  1926,  6525, -2578,  -934,  -422,  1516,11111001, 0000000000,0174739846,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5575,0000000000,
12060000,  5575, -2692,  1926,  6524, -2579,  -936,  -422,  1516,11111001, 0000000000,0174717165,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5575,0000000000,
12240000,  5575, -2692,  1926,  6525, -2579,  -935,  -422,  1515,11111001, 0000000000,0174711029,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5575,0000000000,
12420000,  5575, -2692,  1926,  6524, -2579,  -936,  -422,  1516,11111001, 0000059860,0174698541,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000059860,  5575,0000000000,
12600000,  5575, -2692,  1926,  6524, -2578,  -935,  -422,  1515,11111001, 0000000000,0174690593,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5575,0000000000,
12780000,  5575, -2692,  1926,  6525, -2579,  -936,  -422,  1515,11111001, 0000017950,0174677007,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000017950,  5575,0000000000,
12960000,  5575, -2692,  1926,  6525, -2579,  -935,  -422,  1516,11111001, 0000000000,0174669076,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5575,0000000000,
13140000,  5575, -2692,  1926,  6525, -2580,  -935,  -423,  1516,11111001, 0000000000,0174648972,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5575,0000000000,
13320000,  5575, -2692,  1926,  6525, -2580,  -935,  -422,  1516,11111001, 0000000000,0174608199,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5575,0000000000,
13500000,  5575, -2692,  1926,  6525, -2578,  -934,  -422,  1516,11111001, 0000014960,0174607201,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000014960,  5575,0000000000,
13680000,  5575, -2692,  1926,  6524, -2580,  -936,  -422,  1516,11111001, 0000006980,0174593117,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000006980,  5575,0000000000,
13860000,  5575, -2692,  1926,  6525, -2579,  -935,  -422,  1516,11111001, 0000000000,0174589675,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5575,0000000000,
14040000,  5575, -2692,  1926,  6525, -2579,  -935,  -422,  1516,11111001, 0000003990,0174561141,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000003990,  5575,0000000000,
14220000,  5575, -2692,  1926,  6525, -2579,  -935,  -422,  1516,11111001, 0000000000,0174550365,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5575,0000000000,
14400000,  5575, -2692,  1926,  6525, -2579,  -934,  -422,  1516,11111001, 0000000000,0174520434,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5575,0000000000,
14580000,  5575, -2692,  1926,  6525, -2579,  -934,  -422,  1515,11111001, 0000000000,0174509925,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5575,0000000000,
14760000,  5575, -2692,  1926,  6525, -2579,  -935,  -422,  1516,11111001, 0000000000,0174488225,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5575,0000000000,
14940000,  5575, -2692,  1926,  6524, -2579,  -935,  -423,  1516,11111001, 0000006980,0174478298,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000006980,  5575,0000000000,
15120000,  5575, -2692,  1926,  6525, -2579,  -935,  -423,  1516,11111001, 0000000000,0174475621,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5575,0000000000,
15300000,  5578, -2692,  1926,  6525, -2579,  -935,  -422,  1516,11111001, 0000000000,0174475271,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5578,0000000000,
15480000,  5575, -2692,  1926,  6525, -2579,  -935,  -423,  1515,11111001, 0000117720,0174442098,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000117720,  5575,0000000000,
15660001,  5575, -2692,  1926,  6526, -2579,  -935,  -422,  1516,11111001, 0000011970,0174436128,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000011970,  5575,0000000000,
15840000,  5575, -2692,  1926,  6525, -2580,  -935,  -423,  1515,11111001, 0000037910,0174415093,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000037910,  5575,0000000000,
16020000,  5575, -2692,  1926,  6525, -2580,  -935,  -422,  1515,11111001, 0000000000,0174414295,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5575,0000000000,
16200000,  5575, -2692,  1926,  6525, -2579,  -935,  -422,  1517,11111001, 0000019950,0174411418,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000019950,  5575,0000000000,
16380000,  5575, -2692,  1926,  6525, -2580,  -935,  -423,  1516,11111001, 0000066840,0174407427,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000066840,  5575,0000000000,
16560000,  5575, -2692,  1926,  6525, -2579,  -935,  -422,  1516,11111001, 0000000000,0174399995,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5575,0000000000,
16740000,  5575, -2692,  1926,  6525, -2578,  -935,  -422,  1516,11111001, 0000000000,0174398116,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5575,0000000000,
16920000,  5575, -2692,  1926,  6525, -2579,  -935,  -421,  1517,11111001, 0000000000,0174397234,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5575,0000000000,
17100000,  5575, -2692,  1926,  6525, -2580,  -935,  -422,  1517,11111001,-0000019950,0174381271,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N,-0000019950,  5575,0000000000,
17280000,  5578, -2692,  1926,  6525, -2580,  -935,  -422,  1516,11111001, 0000000000,0174373871,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5578,0000000000,
17460000,  5575, -2692,  1926,  6526, -2580,  -935,  -423,  1517,11111001, 0000000000,0174373239,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5575,0000000000,
17640000,  5575, -2692,  1926,  6525, -2580,  -934,  -422,  1516,11111001, 0000000000,0174347565,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5575,0000000000,
17820000,  5575, -2692,  1926,  6525, -2580,  -934,  -423,  1516,11111001, 0000008970,0174346368,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000008970,  5575,0000000000,
18000000,  5575, -2692,  1926,  6526, -2579,  -935,  -422,  1516,11111001, 0000002990,0174341579,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000002990,  5575,0000000000,
18180000,  5575, -2692,  1926,  6525, -2579,  -935,  -422,  1516,11111001, 0000015960,0174336773,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000015960,  5575,0000000000,
18360000,  5575, -2692,  1926,  6525, -2580,  -935,  -423,  1516,11111001, 0000000000,0174334412,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5575,0000000000,
18540000,  5575, -2692,  1926,  6526, -2579,  -935,  -421,  1516,11111001, 0000000000,0174333531,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5575,0000000000,
18720000,  5575, -2692,  1926,  6526, -2580,  -935,  -423,  1516,11111001, 0000014960,0174310567,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000014960,  5575,0000000000,
18900000,  5575, -2692,  1926,  6525, -2579,  -934,  -422,  1516,11111001, 0000000000,0174310268,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5575,0000000000,
19080000,  5578, -2692,  1926,  6526, -2579,  -934,  -422,  1516,11111001, 0000000000,0174309436,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5578,0000000000,
19260000,  5579, -2692,  1926,  6526, -2578,  -934,  -421,  1517,11111001, 0000000000,0174309403,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5579,0000000000,
19440000,  5583, -2692,  1926,  6525, -2575,  -930,  -416,  1521,11111001, 0000000000,0174309403,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5583,0000000000,
19620000,  5581, -2692,  1926,  6526, -2576,  -932,  -420,  1520,11111001, 0000000000,0174309403,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5581,0000000000,
19800000,  5578, -2692,  1926,  6525, -2577,  -934,  -421,  1518,11111001, 0000000000,0174309403,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5578,0000000000,
19980000,  5575, -2692,  1926,  6525, -2579,  -935,  -421,  1516,11111001, 0000000000,0174309287,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5575,0000000000,
20160000,  5575, -2692,  1926,  6525, -2580,  -936,  -422,  1515,11111001, 0000003990,0174282980,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000003990,  5575,0000000000,
20340000,  5575, -2692,  1926,  6525, -2580,  -936,  -423,  1516,11111001, 0000019950,0174250804,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000019950,  5575,0000000000,
20520000,  5575, -2692,  1926,  6526, -2579,  -934,  -421,  1514,11111001, 0000019950,0174233012,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000019950,  5575,0000000000,
20700000,  5575, -2692,  1926,  6525, -2579,  -935,  -422,  1517,11111001, 0000006980,0174221272,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000006980,  5575,0000000000,
20880000,  5575, -2692,  1926,  6525, -2580,  -936,  -423,  1515,11111001, 0000099770,0174211927,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000099770,  5575,0000000000,
21060000,  5575, -2692,  1926,  6525, -2580,  -935,  -423,  1516,11111001, 0000000000,0174205209,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5575,0000000000,
21240000,  5575, -2692,  1926,  6525, -2580,  -935,  -422,  1517,11111001, 0000000000,0174198308,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5575,0000000000,
21420000,  5575, -2692,  1926,  6525, -2579,  -935,  -422,  1516,11111001, 0000009970,0174190343,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000009970,  5575,0000000000,
21600000,  5575, -2692,  1926,  6525, -2580,  -935,  -422,  1516,11111001, 0000039900,0174183759,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000039900,  5575,0000000000,
21780000,  5575, -2692,  1926,  6525, -2580,  -935,  -423,  1514,11111001, 0000000000,0174131429,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5575,0000000000,
21960000,  5575, -2692,  1926,  6525, -2580,  -934,  -422,  1516,11111001, 0000000000,0174130980,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5575,0000000000,
22140000,  5575, -2692,  1926,  6526, -2580,  -935,  -423,  1516,11111001, 0000005980,0174128020,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000005980,  5575,0000000000,
22320000,  5578, -2692,  1926,  6526, -2579,  -935,  -422,  1516,11111001, 0000000000,0174127604,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5578,0000000000,
22500000,  5575, -2692,  1926,  6526, -2580,  -935,  -422,  1516,11111001, 0000000000,0174125260,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5575,0000000000,
22680000,  5575, -2692,  1926,  6525, -2580,  -934,  -422,  1516,11111001, 0000007980,0174124512,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000007980,  5575,0000000000,
22860000,  5580, -2692,  1926,  6525, -2578,  -934,  -420,  1518,11111001, 0000000000,0174123614,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5580,0000000000,
23040000,  5585, -2692,  1926,  6525, -2575,  -930,  -417,  1522,11111001, 0000000000,0174123614,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5585,0000000000,
23220000,  5591, -2692,  1926,  6525, -2572,  -926,  -413,  1527,11111001,-0000179580,0174127488,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N,-0000179580,  5591,0000000000,
23400000,  5590, -2692,  1926,  6525, -2571,  -925,  -412,  1527,11111001,-0000678430,0174314242,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N,-0000678430,  5590,0000000000,
